Institute Name,Branch name,OP.open,OP.close,OPPH.open,OPPH.close,SC.open,SC.close,SCPH.open,SCPH.close,ST.open,ST.close,STPH.open,STPH.close,OBC-A.open,OBC-A.close,OBC-A(PwD).open,OBC-A(PwD).close,OBC-B.open,OBC-B.close,OBC-B(PwD).open,OBC-B(PwD).close,TFW.open,TFW.close
Birbhum Institute Of Engineering and Technology,Civil Engineering,14232,42263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum Institute Of Engineering and Technology,Computer Science & Engineering/ Computer Science & Technology,26943,71081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum Institute Of Engineering and Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22004,35758
Birbhum Institute Of Engineering and Technology,Electrical Engineering,13063,78529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum Institute Of Engineering and Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,17397,17397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum Institute Of Engineering and Technology,Mechanical Engineering,21109,73465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birbhum Pharmacy School,B.Pharm/Pharmaceutical Technology,12543,58835,0,0,63530,63530,0,0,0,0,0,0,58918,58918,0,0,60352,60352,0,0,0,0
Birbhum Pharmacy School,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13867,16999
Brainware University,B.Pharm/Pharmaceutical Technology,23912,56194,0,0,61708,74609,0,0,0,0,0,0,56332,59396,0,0,59243,59243,0,0,0,0
Brainware University,Computer Science & Engineering/ Computer Science & Technology,20179,78715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brainware University,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15011,21896
Brainware University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,75163,75163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brainware University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25480,30856
Budge Budge Institute Of Technology,Civil Engineering,27380,61052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budge Budge Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,13650,80473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budge Budge Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20488,27316
Budge Budge Institute Of Technology,Electrical Engineering,37560,59952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budge Budge Institute Of Technology,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12121,35331
Budge Budge Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,21761,52536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budge Budge Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19721,35010
Budge Budge Institute Of Technology,Mechanical Engineering,29148,29148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Civil Engineering,25871,60007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Computer Science & Engineering/ Computer Science & Technology,3734,32703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10154,15004
Calcutta Institute Of Engineering and Management,Electrical Engineering,22322,71739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25712,31430
Calcutta Institute Of Engineering and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,26011,79477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17580,25899
Calcutta Institute Of Engineering and Management,Information Technology,9338,57948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Engineering and Management,Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15921,19358
Calcutta Institute Of Pharmaceutical Tech. and Allied Health Sciences,B.Pharm/Pharmaceutical Technology,9273,38372,0,0,42057,61422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Pharmaceutical Tech. and Allied Health Sciences,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7269,8566
Calcutta Institute Of Technology,Chemical Engineering,8327,73800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Technology,Civil Engineering,30212,69177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,5678,57290,0,0,68718,74387,0,0,0,0,0,0,68458,68458,0,0,0,0,0,0,0,0
Calcutta Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,15232
Calcutta Institute Of Technology,Electrical Engineering,17817,68259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,19168,77785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calcutta Institute Of Technology,Mechanical Engineering,17609,48323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Engineering and Technology,Computer Science & Engineering/ Computer Science & Technology,39932,78476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Engineering and Technology,Electrical Engineering,31696,44857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,41495,49407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15457,27984
Camellia Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,36911,36911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Technology,Information Technology,73848,73848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia Institute Of Technology and Management,Computer Science & Engineering/ Computer Science & Technology,77037,77037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia School Of Engineering and Technology,Civil Engineering,72127,72127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia School Of Engineering and Technology,Computer Science & Engineering/ Computer Science & Technology,54059,76269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camellia School Of Engineering and Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33436,34922
Camellia School Of Engineering and Technology,Information Technology,60105,60105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,36185,79126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Computer Science & Engineering/ Computer Science & Technology,13772,49124,0,0,52674,73247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13489,21914
"College Of Engineering And Management, Kolaghat",Electrical Engineering,19847,80052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20546,27378
"College Of Engineering And Management, Kolaghat",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,13544,79521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16932,25291
"College Of Engineering And Management, Kolaghat",Information Technology,20004,78961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23955,29943
"College Of Engineering And Management, Kolaghat",Mechanical Engineering,40040,78611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"College Of Engineering And Management, Kolaghat",Mechanical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17628,31049
Dr. B. C. Roy College Of Pharmacy and Allied Health Sciences,B.Pharm/Pharmaceutical Technology,6375,32219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy College Of Pharmacy and Allied Health Sciences,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080,8807
Dr. B. C. Roy Engineering College,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,32077,80374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Civil Engineering,16221,79866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Civil Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23781,31591
Dr. B. C. Roy Engineering College,Computer Science & Engineering/ Computer Science & Technology,8799,28654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10805,14169
Dr. B. C. Roy Engineering College,Electrical Engineering,19258,78037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19281,27790
Dr. B. C. Roy Engineering College,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,15552,80507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,22434
Dr. B. C. Roy Engineering College,Information Technology,19767,48637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18295,20056
Dr. B. C. Roy Engineering College,Mechanical Engineering,24401,76993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. B. C. Roy Engineering College,Mechanical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18985,32226
Dr. Sudhir Chandra Sur Degree Engineering College,Automobile Engineering,25691,69180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Sudhir Chandra Sur Degree Engineering College,Computer Science & Engineering/ Computer Science & Technology,23681,78661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Sudhir Chandra Sur Degree Engineering College,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18158,23431
Dr. Sudhir Chandra Sur Degree Engineering College,Electrical Engineering,64102,73146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Sudhir Chandra Sur Degree Engineering College,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,27260,79117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Sudhir Chandra Sur Degree Engineering College,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880,31331
Dr. Sudhir Chandra Sur Degree Engineering College,Mechanical Engineering,12303,12303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dream Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,33898,59139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dream Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23679,35427
Dumkal Institute Of Engineering and Technology,Computer Science & Engineering/ Computer Science & Technology,51029,51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumkal Institute Of Engineering and Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27465,37402
Dumkal Institute Of Engineering and Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35221,42526
Durgapur Institute Of Advanced Technology and Management,Chemical Engineering,14180,79323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durgapur Institute Of Advanced Technology and Management,Computer Science & Engineering/ Computer Science & Technology,1745,78049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durgapur Institute Of Advanced Technology and Management,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23938,33792
Durgapur Institute Of Advanced Technology and Management,Electrical Engineering,29250,63807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durgapur Institute Of Advanced Technology and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,26975,61156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durgapur Institute Of Advanced Technology and Management,Information Technology,12531,77441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durgapur Institute Of Advanced Technology and Management,Mechanical Engineering,36025,75579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elitte College Of Engineering,Computer Science & Engineering/ Computer Science & Technology,19996,77562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elitte College Of Engineering,Electrical Engineering,51618,51618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eminent College Of Pharmaceutical Technology,B.Pharm/Pharmaceutical Technology,23684,59936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eminent College Of Pharmaceutical Technology,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13741,16933
Future Institute Of Engineering and Management,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,37659,78872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28247,39770
Future Institute Of Engineering and Management,Computer Science & Engineering/ Computer Science & Technology,4504,26611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9776,11931
Future Institute Of Engineering and Management,Electrical Engineering,33894,77629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,25648
Future Institute Of Engineering and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,11954,57875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13290,20613
Future Institute Of Engineering and Management,Information Technology,23102,34833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13475,15170
Future Institute Of Engineering and Management,Mechanical Engineering,31427,76261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Engineering and Management,Mechanical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26093,32326
Future Institute Of Technology,Civil Engineering,74681,74681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,12616,38298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047,13502
Future Institute Of Technology,Electrical Engineering,16371,79449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,28462,77983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15449,21502
Future Institute Of Technology,Mechanical Engineering,61302,61302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gargi Memorial Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,15321,58925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gargi Memorial Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11921,25587
Gargi Memorial Institute Of Technology,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32493,33484
Gargi Memorial Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36063,39560
Gargi Memorial Institute Of Technology,Mechanical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29613,39989
Global College Of Pharmaceutical Technology,B.Pharm/Pharmaceutical Technology,33045,57353,0,0,64021,77825,0,0,0,0,0,0,57552,61928,0,0,58341,60501,0,0,0,0
Global College Of Pharmaceutical Technology,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6492,16115
Global Institute Of Management and Technology,Computer Science & Engineering/ Computer Science & Technology,37625,63356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Institute Of Management and Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,11854,11854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greater Kolkata College Of Engineering and Management,Civil Engineering,20632,20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greater Kolkata College Of Engineering and Management,Computer Science & Engineering/ Computer Science & Technology,12157,78914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greater Kolkata College Of Engineering and Management,Electrical Engineering,29639,51189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greater Kolkata College Of Engineering and Management,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,69210,69210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gupta College Of Technological Sciences,B.Pharm/Pharmaceutical Technology,4200,40587,0,0,42394,75218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gupta College Of Technological Sciences,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8629,12466
Guru Nanak Institute Of Pharmaceutical Science and Technology,B.Pharm/Pharmaceutical Technology,1746,22519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Pharmaceutical Science and Technology,B.Pharm/Pharmaceutical Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,7225
Guru Nanak Institute Of Technology,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,60072,77012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22365,34823
Guru Nanak Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,11911,39069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15812,19354
Guru Nanak Institute Of Technology,Electrical Engineering,52924,77039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24325,31248
Guru Nanak Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,28914,80320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16675,24916
Guru Nanak Institute Of Technology,Food Technology,26421,80129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Food Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14973,23515
Guru Nanak Institute Of Technology,Information Technology,25967,53939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guru Nanak Institute Of Technology,Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22328,23619
Haldia Institute Of Technology,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering,9247,34804,0,0,43580,76071,0,0,52716,52716,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Applied Electronics & Instrumentation Engineering/ Electronics & Instrumentation Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14052,24970
Haldia Institute Of Technology,Biotechnology,18477,51180,0,0,51764,77198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Biotechnology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16676,25711
Haldia Institute Of Technology,Chemical Engineering,4935,27710,0,0,33254,67526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Chemical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16393,22248
Haldia Institute Of Technology,Civil Engineering,12526,34111,0,0,38900,79596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Civil Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16651,23204
Haldia Institute Of Technology,Computer Science & Engineering/ Computer Science & Technology,3294,7931,0,0,13947,36080,0,0,64325,78712,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Computer Science & Engineering/Computer Science & Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6679,9253
Haldia Institute Of Technology,Electrical Engineering,9296,18912,0,0,25789,80138,0,0,67204,67204,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Electrical Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893,14116
Haldia Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,4995,11328,0,0,22718,78786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Electronics & Communication Engineering/Electronics & Telecommunication Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353,13089
Haldia Institute Of Technology,Food Technology,18556,50572,0,0,54265,76023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Food Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16764,22197
Haldia Institute Of Technology,Information Technology,5781,8531,0,0,37830,61126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Information Technology (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9310,9734
Haldia Institute Of Technology,Instrumentation And Control Engineering,26127,78765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haldia Institute Of Technology,Instrumentation And Control Engineering (Tfw),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28434,36047
Haldia Institute Of Technology,Mechanical Engineering,9605,32355,0,0,46593,72463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
